2013-06-30 09:30:54^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A30%3A42&partner_id=top-sdk-php-20120816&sign=FE55FB2E7847A3A31DBDC8392E0A343D^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:23^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A23&partner_id=top-sdk-php-20120816&sign=B430D22F016DBA41462185F05E294E90^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:24^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A24&partner_id=top-sdk-php-20120816&sign=EC1CD67AFE5C54B2EF4FB170D64BB0F7^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:25^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A25&partner_id=top-sdk-php-20120816&sign=B28F56E1691E5B4F29B77E019B4B743D^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:26^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A26&partner_id=top-sdk-php-20120816&sign=6258248C972E0572E96C8763BAF9F85B^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:28^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A28&partner_id=top-sdk-php-20120816&sign=352A658DBFAF23139FB73A3B0E763620^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:29^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A29&partner_id=top-sdk-php-20120816&sign=EB6CEBD65E400BF42D590922A906B71C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:30^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A30&partner_id=top-sdk-php-20120816&sign=9B5C577D0F2E264C64AA3DF36E56C586^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:31^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A31&partner_id=top-sdk-php-20120816&sign=EDFE739C7DC43B09C4EE3F583AA752EB^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:33^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A33&partner_id=top-sdk-php-20120816&sign=6A56CD8C96E0533440DBA13F0D485242^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:34^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A34&partner_id=top-sdk-php-20120816&sign=8AF9475A436E213FFD4597B25723DDE5^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:35^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A35&partner_id=top-sdk-php-20120816&sign=CE26AC5CEDD0D203BDF7F48450B5D37F^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:36^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A36&partner_id=top-sdk-php-20120816&sign=F14CEB615FDDA9E89115FB17651460B1^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:38^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A38&partner_id=top-sdk-php-20120816&sign=AE2799C71F7520E809CF5E66C34340D8^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:39^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A39&partner_id=top-sdk-php-20120816&sign=2B5AE1BCA354DF5B4E8C15E85740CF32^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:40^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A40&partner_id=top-sdk-php-20120816&sign=46B09F0CD0044C6D83E56522720C29AD^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:41^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A41&partner_id=top-sdk-php-20120816&sign=7D2E04B10784AF83FF977F5B4E752EB2^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:43^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A43&partner_id=top-sdk-php-20120816&sign=E7D59F49FE55B737BF215311629198A6^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:44^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A44&partner_id=top-sdk-php-20120816&sign=B633306549CC858D6DA1F75E2E7EFD45^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:45^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A45&partner_id=top-sdk-php-20120816&sign=25FAA37F69E0A0905F2D8F3E6F0E165E^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:46^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A46&partner_id=top-sdk-php-20120816&sign=67B1ADE087D727D4B3CFCE243090425B^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:48^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A48&partner_id=top-sdk-php-20120816&sign=AA53D84758DABEF1F02338963F35112C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:49^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A49&partner_id=top-sdk-php-20120816&sign=B1D65FB9A98F9E6557420AA34F388D31^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:50^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A50&partner_id=top-sdk-php-20120816&sign=6226A5C5305EBEE35EA0A55A842739F0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:51^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A51&partner_id=top-sdk-php-20120816&sign=270902AD7F4BBA62FDF388A52B4D3443^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:53^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A53&partner_id=top-sdk-php-20120816&sign=8BAA2CCCCDDF6F19F93065FD93850D98^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:54^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A54&partner_id=top-sdk-php-20120816&sign=21DAAF1028755E172A8EE747F61777FF^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:55^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A55&partner_id=top-sdk-php-20120816&sign=B98C6ACFBF0D14ECBB7E164BBB2A7768^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:56^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A56&partner_id=top-sdk-php-20120816&sign=9249D97B38FE3C21F58DDA7CDD02563F^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:58^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A58&partner_id=top-sdk-php-20120816&sign=7E485EB9EFD93DE125633A1E3DE0C0A7^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:51:59^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A51%3A59&partner_id=top-sdk-php-20120816&sign=1B8F3DECFC2F15A029D70EB746CEA367^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:00^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A00&partner_id=top-sdk-php-20120816&sign=15C62A2D1B0C8B84F587244828FF6421^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:01^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A01&partner_id=top-sdk-php-20120816&sign=3041A690D7F0F48819B3515BF1A82678^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:03^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A03&partner_id=top-sdk-php-20120816&sign=7EE94FE0298CFE6685EBC7F6A4BAF31C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:04^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A04&partner_id=top-sdk-php-20120816&sign=6F5A7D7D3AD8C106A810D878D91018CD^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:05^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A05&partner_id=top-sdk-php-20120816&sign=89502FD03B069214779C970CE5C9CDF9^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:06^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A06&partner_id=top-sdk-php-20120816&sign=ABFC213B811CC51551B5B4F753DD86A4^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:08^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A08&partner_id=top-sdk-php-20120816&sign=D680C8D755735ABD58F8F3F7535EBC27^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:09^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A09&partner_id=top-sdk-php-20120816&sign=8E3E437B26ED5099748DF33D77D02C60^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:10^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A10&partner_id=top-sdk-php-20120816&sign=72D18BA5A8AA7EEF312A5D72FCD528F0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:11^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A11&partner_id=top-sdk-php-20120816&sign=0F074D24E009381685F362F8E1DFAAEF^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:13^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A13&partner_id=top-sdk-php-20120816&sign=AA2BD7820BDE11BD659FFFDFE9ACF4CF^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:14^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A14&partner_id=top-sdk-php-20120816&sign=F96D5CFBE49399E412254A5D6A52DD15^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:15^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A15&partner_id=top-sdk-php-20120816&sign=38272C261FF6700E5DC04BB774C6A0A0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:16^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A16&partner_id=top-sdk-php-20120816&sign=D94E19EF160745902A9E21DC3D915AD0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:18^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A18&partner_id=top-sdk-php-20120816&sign=0E08C977752F02CC017256D1B7394E83^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:19^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A19&partner_id=top-sdk-php-20120816&sign=01FAAD033CD8363B4DE5C5920CCF0349^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:20^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A20&partner_id=top-sdk-php-20120816&sign=C21144312FA0758F87F93FDE46E540DE^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:22^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A21&partner_id=top-sdk-php-20120816&sign=C35B857BE862DE6ADE9DB18F0A4E2548^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:23^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A23&partner_id=top-sdk-php-20120816&sign=5EB46CEB1DAFA745F0B531B28E3CEBD9^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:24^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A24&partner_id=top-sdk-php-20120816&sign=FDE2E7B440E0E66D9E92373922C4E230^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:25^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A25&partner_id=top-sdk-php-20120816&sign=F6B25400F82BC4937131F72CB6C896E0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:27^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A27&partner_id=top-sdk-php-20120816&sign=0D5B6A09771FC72070041DD8B35B3E74^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:28^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A28&partner_id=top-sdk-php-20120816&sign=3B1FE74BAF79C93729F14C02ABF0BD93^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:29^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A29&partner_id=top-sdk-php-20120816&sign=ABEC4CD8791AD5E1404B17276A77D928^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:30^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A30&partner_id=top-sdk-php-20120816&sign=2E70108A557F92A7CB3222B96A652A01^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:52:32^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A52%3A32&partner_id=top-sdk-php-20120816&sign=8032907ADBA1C81BB615C1E39F2B0375^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
